Raman shift [cm-1],Al 1x10-2 M,,,,,,AuAgBC 1x10-15 M,,,,,
,S1,S2,S3,Mean,SD,CV,S1,S2,S3,Mean,SD,CV
572.76974,61.16542,205.9557,78.27537,115.13216,64.60068992,56.11003035,39.36691,23.3551,332.04106,131.58769,141.8925877,107.8312019
573.86287,56.76483,210.26325,83.101,116.70969,67.0203921,57.42487372,41.36119,30.45532,328.7175,133.5113367,138.1033892,103.4394476
574.95581,54.90319,210.41951,60.21356,108.51209,72.09203472,66.43686867,39.80935,29.37276,320.73073,129.9709467,134.9548117,103.8345993
576.04855,55.71206,198.96628,49.32499,101.33444,69.08535935,68.17559691,35.37411,23.78835,309.70573,122.9560633,132.1366362,107.4665475
577.1411,59.14574,185.20167,37.4523,93.93324,65.14136692,69.34857876,38.63465,19.63228,296.85369,118.37354,126.4427287,106.8167166
578.23344,65.09313,182.17866,31.19797,92.82325,64.68133164,69.68225271,39.52092,24.01618,282.60773,115.38161,118.4160199,102.6298904
579.32559,73.38596,188.40153,46.82606,102.87118,61.44340064,59.72848823,37.14048,37.83279,267.09279,114.02202,108.2377485,94.92705749
580.41754,83.84893,188.40451,54.29099,108.84814,57.53450885,52.85759485,27.77797,53.11922,250.91717,110.6047867,99.75375824,90.18936815
581.50929,96.42149,171.04636,33.05652,100.17479,56.39659819,56.29819458,20.29768,62.86067,235.47824,106.2121967,93.0418705,87.59998702
582.60085,111.17302,144.1434,28.54049,94.61897,48.62465512,51.38996453,21.67244,66.9287,222.40866,103.6699333,85.9697473,82.92640357
583.69221,128.08733,126.09802,21.3915,91.85895,49.83462966,54.25125115,23.58548,71.17074,212.66733,102.4745167,80.30330556,78.36417108
584.78337,146.78399,122.89095,11.8562,93.84371,58.78879483,62.64542912,33.74599,81.53264,206.10421,107.1276133,72.65519479,67.82116443
585.87433,166.46794,122.39129,29.26338,106.04087,57.1942596,53.93605277,39.61994,96.45505,201.72971,112.6015667,67.15865237,59.64273354
586.9651,186.18097,114.16739,30.64375,110.3307,63.55573315,57.60475838,49.65768,109.77923,198.27184,119.23625,61.03888683,51.19155193
588.05567,205.13678,103.65108,22.46135,110.4164,74.73020532,67.68034941,58.67313,119.77084,194.6389,124.3609567,55.60260504,44.71066043
589.14604,222.86614,102.66736,19.59715,115.04355,83.4443852,72.53286708,56.25621,129.94727,190.25227,125.48525,54.79457541,43.66614834
590.23622,239.11422,116.93661,31.41911,129.15665,85.23032188,65.98988274,65.72344,144.70779,185.28619,131.9058067,49.64360234,37.63564592
591.32619,253.69071,144.56365,38.43111,145.56182,87.88219809,60.37448425,64.86844,164.89043,180.70301,136.8206267,51.28578293,37.48395558
592.41597,266.50096,176.17178,32.76943,158.48072,96.23698923,60.72472994,55.86852,183.66681,177.83704,139.1241233,58.91869069,42.34973007
593.50556,277.76008,199.4357,18.76852,165.32143,108.449664,65.59927772,58.88359,191.5847,177.43394,142.6340767,59.50164712,41.71629144
594.59494,288.14348,213.88587,22.24399,174.75778,112.0234805,64.1021421,64.69227,187.74324,178.69286,143.7094567,55.99561998,38.96446433
595.68413,298.67252,233.38914,32.60495,188.2222,113.2196304,60.15211301,66.92786,180.64411,179.22925,142.2670733,53.27599995,37.44787793
596.77313,310.37648,265.03861,33.60906,203.00805,121.2047688,59.70441508,64.25587,179.06848,176.24357,139.8559733,53.46978428,38.23203472
597.86192,323.94827,297.59618,39.83225,220.4589,128.1746157,58.1399144,64.2931,181.3373,168.14884,137.9264133,52.34426103,37.95086072
598.95052,339.53403,318.74601,48.72421,235.66808,132.4614265,56.2067746,52.96539,174.19192,155.44853,127.53528,53.28120393,41.77761944
600.03893,356.61642,331.74312,22.92017,237.09324,151.7832822,64.01839301,40.57676,151.85883,140.10428,110.8466233,49.91948605,45.03473768
601.12713,373.90915,346.83678,5.69824,242.14806,167.5601686,69.19740286,37.58549,127.24303,123.92721,96.25191,41.50550399,43.12174583
602.21514,389.32328,364.12447,34.06349,262.50375,161.858906,61.65965475,32.81677,113.00822,107.48052,84.43517,36.56941601,43.31064414
603.30295,400.20228,373.87977,49.33988,274.47398,159.5561338,58.13160642,31.94791,107.66551,90.4092,76.67420667,32.40140191,42.25854211
604.39057,403.92696,371.04584,43.97712,272.98331,162.4872655,59.52278382,18.44367,102.53321,72.61286,64.52991333,34.80194635,53.93149402
605.47799,398.70471,360.64494,19.83735,259.729,170.3391506,65.58341601,6.68697,89.624,54.94492,50.41863,34.00983399,67.45489513
606.56521,384.15682,348.91511,18.84795,250.63996,164.5319553,65.64474207,10.77659,68.9446,38.86812,39.52977,23.751599,60.0853458
607.65224,361.38929,336.56872,25.79644,241.25148,152.6863276,63.2892812,16.3944,49.2991,25.65597,30.44982333,13.85437579,45.49903505
608.73907,332.54695,319.96135,50.76551,234.4246,129.9681916,55.44136223,25.18311,37.66375,15.95259,26.26648333,8.896587004,33.8704915
609.82571,300.16534,292.79234,63.73062,218.8961,109.7598437,50.14243911,27.81683,33.66312,9.87641,23.78545333,10.12063541,42.54968473
610.91214,266.65577,252.08265,80.03203,199.59015,84.74944248,42.46173595,31.50223,32.01049,7.32335,23.61202333,11.51970026,48.78743385
611.99839,234.01095,209.10414,104.90955,182.67488,55.92061164,30.6120971,34.70329,29.1923,8.08244,23.99267667,11.47299658,47.81874378
613.08443,203.63901,184.25026,133.77422,173.88783,29.44834106,16.93525134,35.04407,29.60956,11.67813,25.44392,9.983526614,39.23737621
614.17028,176.28854,183.17527,152.53796,170.66726,13.12403167,7.68983557,38.58293,37.12412,17.25961,30.98888667,9.726315164,31.38646208
615.25594,152.14018,188.95599,177.04027,172.71215,15.33841485,8.880912461,37.65904,47.48065,23.88554,36.34174333,9.677594634,26.62941771
616.34139,131.10276,184.8938,180.37935,165.45864,24.36308356,14.72457622,35.88536,55.87382,30.97899,40.91272333,10.76704623,26.31710957
617.42666,113.18078,174.88002,184.36735,157.47605,31.56005456,20.04117741,25.66871,59.50487,38.31074,41.16144,13.95985432,33.91488324
618.51172,98.6879,173.75468,184.39484,152.27914,38.14288055,25.04800103,21.9467,58.00052,45.39612,41.78111333,14.93922553,35.75592974
619.59659,88.21533,186.02956,217.25993,163.83494,54.970162,33.55216048,29.97085,57.64939,51.08215,46.23413,11.8082702,25.54015875
620.68127,82.48212,203.0444,219.15183,168.22612,60.98571991,36.25222998,28.94458,63.74625,54.0695,48.92011,14.66688383,29.98129772
621.76574,82.21368,214.10486,210.39637,168.90497,61.31869234,36.30366374,23.59526,73.95116,53.9937,50.51337333,20.70448698,40.9881297
622.85003,88.01429,213.34738,185.99137,162.45101,53.80648757,33.12167007,13.30392,82.88176,51.93214,49.37260667,28.46263472,57.64863685
623.93411,100.10245,204.24431,180.89943,161.74873,44.6202027,27.58612244,3.91311,86.88682,49.7446,46.84817667,33.93573425,72.43768417
625.01801,117.92575,200.60464,179.70505,166.07848,35.10187336,21.13571449,-0.18034,89.89683,48.75853,46.15834,36.81978526,79.76843461
626.1017,139.92591,211.41498,172.18572,174.50887,29.23148476,16.75071574,0.31046,100.05545,48.84816,49.73802333,40.72558287,81.88017967
627.1852,163.791,224.97318,182.84645,190.53688,25.56262616,13.41610409,4.51489,116.43497,48.67968,56.54318,46.02826705,81.40374674
628.26851,187.24562,223.2228,179.05973,196.50938,19.18258188,9.761662206,0.23191,129.53264,46.90083,58.88846,53.46305359,90.78697863
629.35162,208.9842,208.62511,149.68711,189.09881,27.86866355,14.73761974,-6.72596,131.94836,43.1776,56.13333333,57.34997836,102.1674199
630.43453,229.17361,198.18835,110.08349,179.14848,50.44800335,28.15988355,-6.90448,124.89864,38.24722,52.08046,54.69024597,105.0110655
631.51725,249.25276,194.87871,113.67932,185.93693,55.70760559,29.96048477,2.35134,117.93464,33.28974,51.19190667,48.85516341,95.43532678
632.59977,271.25855,183.92482,111.01299,188.73212,65.50823091,34.70963549,11.00388,117.67122,29.46015,52.71175,46.54716628,88.30510517
633.6821,297.13487,156.12958,90.47467,181.24637,86.21774584,47.5693642,6.88282,118.44487,27.74359,51.02376,48.42862436,94.91386829
634.76423,328.31494,121.01882,41.57663,163.6368,120.8771651,73.86918168,3.25174,112.13468,28.64759,48.01133667,46.51228991,96.87772335
635.84617,365.59248,96.4801,39.33132,167.13463,142.2571227,85.11528862,7.06248,100.74089,31.71893,46.50743333,39.64791712,85.25071001
636.92791,409.20598,95.42397,44.5056,183.04518,161.2652051,88.10131198,12.93149,90.89413,35.52875,46.45145667,32.75181878,70.50762479
638.00946,459.11003,121.98957,74.69857,218.59939,171.1590598,78.29805006,16.86618,85.51253,38.38481,46.92117333,28.66743177,61.09700532
639.09081,515.36371,168.82328,78.41152,254.1995,188.3235314,74.08493384,18.33466,83.25427,39.27886,46.95593,27.05355175,57.61477145
640.17197,578.40498,220.2084,132.12595,310.24644,192.9963386,62.20743053,15.16344,76.83594,38.43591,43.47843,25.42891491,58.48627677
641.25293,648.94537,272.08878,192.29533,371.10983,199.1418096,53.66115191,11.76741,61.56232,37.1688,36.83284333,20.33007486,55.19550765
642.3337,727.44899,342.56392,282.17546,450.72946,197.2172518,43.75512792,15.56147,45.81427,37.04757,32.80777,12.70931168,38.73872463
643.41428,813.50508,445.57128,393.64681,550.90772,186.8904607,33.92409543,19.19475,37.58973,38.84716,31.87721333,8.982536379,28.17854963
644.49465,905.54853,564.17336,522.72477,664.14889,171.5319936,25.82734026,27.05535,33.57116,42.1021,34.24287,6.161145301,17.992491
645.57484,1001.12314,670.66548,661.99732,777.92865,157.8620086,20.29260763,28.93097,29.35572,45.63428,34.64032333,7.775835026,22.44735117
646.65483,1097.41721,763.86924,742.68066,867.98904,162.4606702,18.7169034,21.49839,24.05019,48.46188,31.33682,12.1539755,38.78496766
647.73462,1191.61658,863.26538,854.51971,969.80056,156.8882465,16.17737223,23.14116,18.59218,50.22505,30.65279667,13.96371799,45.5544665
648.81422,1280.92121,972.66326,963.04209,1072.20885,147.6341821,13.7691628,24.04328,17.53466,50.98223,30.85339,14.47913863,46.92884197
649.89363,1362.4853,1073.39847,1102.42439,1179.43605,129.9766544,11.02023755,26.90896,25.23422,50.90612,34.34976667,11.72705747,34.1401372
650.97284,1433.58872,1150.35771,1197.97486,1260.64043,123.8283261,9.82265229,30.72915,39.79152,50.23302,40.25123,7.969054156,19.7982873
652.05185,1492.02812,1205.06215,1269.5234,1322.20456,122.9331666,9.297590581,26.32207,53.45125,49.27532,43.01621333,11.92701175,27.72678214
653.13068,1536.416,1244.53223,1313.28482,1364.74435,124.5929271,9.129396805,30.93872,59.42273,48.28565,46.2157,11.72030222,25.36000151
654.2093,1566.10713,1269.45925,1359.35562,1398.30733,124.1985458,8.882063557,36.37508,58.14789,47.37107,47.29801333,8.888862574,18.79331064
655.28774,1580.80049,1271.60925,1372.94902,1408.45292,128.6991347,9.137624189,31.3959,56.4059,46.67254,44.82478,10.29354774,22.96396713
656.36598,1580.16305,1239.43965,1342.36913,1387.32394,142.6856925,10.28495857,31.12379,59.68011,46.60898,45.80429333,11.67194624,25.48221005
657.44402,1563.78217,1170.75176,1292.54964,1342.36119,164.2744019,12.23771986,33.2037,63.85524,47.8399,48.29961333,12.51766028,25.91668839
658.52187,1531.42804,1078.41634,1174.61136,1261.48525,194.8763783,15.44816939,32.78706,61.8991,50.83255,48.50623667,11.9982365,24.73545119
659.59953,1483.35583,978.95386,1059.55225,1173.95398,221.2406739,18.84577059,31.42672,57.02027,55.20628,47.88442333,11.66089302,24.35216342
660.67699,1420.44862,879.03809,955.33187,1084.93953,239.2766168,22.05437355,34.52622,55.59383,59.42672,49.84892333,10.94719719,21.96074952
661.75426,1344.26264,775.75955,844.04601,988.02273,253.437584,25.6509872,40.14101,56.83282,61.48614,52.81999,9.164451143,17.35034623
662.83133,1257.13246,665.72156,710.83169,877.89524,268.792838,30.61787167,37.37349,58.40899,60.27715,52.01987667,10.38460358,19.96276086
663.90821,1162.27043,552.41371,590.38106,768.35507,278.9711634,36.30758412,35.94874,59.42861,56.45577,50.61104,10.43860544,20.62515499
664.9849,1063.55349,446.52261,473.07922,661.05177,284.8181143,43.08559892,30.53601,58.18759,52.1022,46.94193333,11.86377492,25.27329848
666.06139,964.8465,358.52822,401.44088,574.93853,276.2626057,48.05080739,24.47046,54.14135,49.59265,42.73482,13.04767674,30.53172271
667.13769,869.16153,290.38623,325.44437,494.99738,264.9608506,53.52772788,30.08165,48.45482,50.50225,43.01290667,9.181904001,21.34685775
668.2138,778.18372,234.57225,251.09647,421.28415,252.4562557,59.92541036,29.30202,43.10128,55.06308,42.48879333,10.52582247,24.77317345
669.28971,692.44734,181.75926,172.05085,348.75248,243.0612806,69.69449524,26.30945,38.60123,62.2922,42.40096,14.9335871,35.21992686
670.36543,611.96542,131.80314,145.15745,296.30867,223.2696013,75.3503437,29.51498,30.90772,70.58239,43.66836333,19.03958254,43.60040332
671.44095,536.84097,96.78661,96.59103,243.4062,207.4897287,85.24422497,30.76562,19.19014,78.46493,42.80689667,25.65306272,59.9274059
672.51628,467.53036,86.84767,61.88121,205.41975,185.6202418,90.36143886,33.46401,11.61186,85.28683,43.45423333,30.89610248,71.10032812
673.59142,404.78151,92.31922,63.49411,186.86495,154.5389771,82.7008902,34.53327,11.92132,91.47637,45.97698667,33.47108686,72.79965323
674.66636,349.45354,91.39972,65.27186,168.70837,128.2504782,76.01903697,31.77698,13.7696,98.17117,47.90591667,36.29520816,75.76351876
675.74111,302.33061,79.34717,77.60683,153.09487,105.5279955,68.92980512,33.43919,14.40006,106.39939,51.41288,39.65063538,77.12198846
676.81567,263.89573,75.84239,89.2419,142.99334,85.66573663,59.90889969,32.76641,17.07436,116.31684,55.38587,43.55837032,78.64527598
677.89003,234.04347,96.7333,139.20717,156.66131,57.39922204,36.63905405,30.93524,21.27279,126.94683,59.71828667,47.70114264,79.87694441
678.9642,211.84662,131.39166,181.98564,175.07464,33.20714369,18.9674208,36.06664,24.40374,136.60349,65.69129,50.36805132,76.67386547
680.03818,195.58403,156.25338,218.48502,190.10748,25.69939988,13.51835282,32.60806,26.98629,143.82562,67.80665667,53.80249786,79.34692626
681.11196,183.13057,161.51547,230.6714,191.77248,28.88653227,15.06291845,19.32056,28.46266,148.24276,65.34199333,58.73838798,89.89378037
682.18556,172.52459,155.37931,240.14732,189.35041,36.5944892,19.32633217,15.81867,26.4062,150.784,64.33629,61.28038768,95.25011106
683.25895,162.35729,148.65018,237.59305,182.86684,39.09978484,21.38156094,20.15155,22.93706,153.16231,65.41697333,62.05574293,94.86183749
684.33216,151.80048,146.41203,223.41395,173.87549,35.09799007,20.18570304,17.0887,24.7999,156.95337,66.28065667,64.19252998,96.84956851
685.40517,140.44865,150.92751,228.02532,173.13383,39.04918827,22.55433746,12.82342,33.78864,162.62669,69.74625,66.23175076,94.9610205
686.47799,128.25658,160.55445,241.88657,176.8992,47.80729928,27.0251642,14.58476,40.90457,169.06177,74.85036667,67.47851257,90.15121178
687.55061,115.60716,167.25456,206.56911,163.14361,37.2486601,22.8318229,13.06256,38.37354,174.09474,75.17694667,70.70459111,94.05089491
688.62305,103.26139,166.22171,183.74861,151.07724,34.55974971,22.87555009,9.4776,32.50816,175.88058,72.62211333,73.61763773,101.3708282
689.69529,92.02251,166.64893,172.61308,143.76151,36.66592972,25.50469157,5.68394,31.88157,174.03167,70.53239333,73.96239656,104.8630183
690.76733,82.30563,180.21583,157.17096,139.89747,41.79618661,29.87629913,-1.67675,35.44847,169.67329,67.81500333,73.60209876,108.5336506
691.83919,73.97333,198.85648,159.9581,144.26264,52.17733202,36.1682914,-5.04347,40.82839,164.54665,66.77719,71.62498338,107.2596547
692.91085,66.56073,200.96688,165.96593,144.49785,56.932195,39.40002913,-4.7951,47.25999,160.04753,67.50414,68.80233704,101.9231369
693.98232,59.66537,183.9018,120.633,121.40006,50.72221024,41.78104215,-2.15577,53.05291,156.86484,69.25399333,65.92290915,95.19004751
695.0536,53.17898,170.37407,108.04967,110.53424,47.87694014,43.31412614,9.93124,57.26574,155.08706,74.09468,60.44260603,81.57482566
696.12468,47.24863,175.57167,121.40855,114.74295,52.59926055,45.84095193,24.04413,56.68797,154.3835,78.37186667,55.37587546,70.65784932
697.19557,42.12459,189.07432,122.79413,117.99768,60.08777045,50.92284056,33.51273,51.06383,154.1666,79.58105333,53.22444994,66.88080605
698.26627,38.08178,196.00153,133.45283,122.51205,64.93297783,53.00129892,38.24769,47.5869,153.69415,79.84291333,52.35971148,65.57840801
699.33678,35.40219,196.15637,140.8155,124.12469,66.68040209,53.72049839,41.42734,46.21371,152.02949,79.89018,51.04760765,63.89722448
700.40709,34.28455,197.06124,144.64288,125.32956,67.84205208,54.13092656,49.24058,42.54473,148.08026,79.95519,48.2491967,60.34529679
701.47722,34.64487,201.91335,157.88821,131.48214,70.79381502,53.84291359,52.53471,45.77623,141.01271,79.77455,43.38973337,54.39044579
702.54715,35.97609,206.76947,174.96549,139.23702,74.16192877,53.26308245,52.21129,62.07625,130.82623,81.70459,34.96694626,42.79679546
703.61688,37.4507,203.62731,185.93238,142.3368,74.51665403,52.35234601,54.32145,78.24225,118.49124,83.68498,26.47839332,31.64055643
704.68643,38.2251,188.25471,177.70476,134.72819,68.37377736,50.74942175,49.95697,85.21636,105.46303,80.21212,22.93487138,28.59277548
705.75578,37.71747,166.93754,165.24018,123.2984,60.51882084,49.08321669,45.90113,89.58673,92.99636,76.16140667,21.44247579,28.15399128
706.82494,35.69256,150.28828,186.88091,124.28725,64.40248165,51.81744841,45.48489,97.73245,81.7672,74.99484667,21.86093104,29.14991097
707.89391,32.18424,139.92594,170.07101,114.0604,59.18873814,51.89245184,42.65033,112.20461,71.96504,75.60666,28.51193333,37.71087538
708.96269,27.42247,129.3852,130.81381,95.87383,48.40593217,50.4892025,38.86939,131.40526,63.60981,77.96148667,39.11691686,50.17466768
710.03128,21.8822,117.17377,109.24042,82.76546,43.17262502,52.16261109,32.21747,144.56283,56.67081,77.81703667,48.24066165,61.99241672
711.09967,16.38147,107.61562,92.92047,72.30585,39.99699444,55.31640171,25.77261,143.77424,50.92001,73.48895333,50.74849143,69.05594531
712.16787,12.00278,100.99816,70.32655,61.10916,36.9121893,60.40369283,22.08214,135.66397,45.94473,67.89694667,48.8987586,72.01908333
713.23588,9.72849,95.75598,52.60401,52.69616,35.12063617,66.64742966,16.7507,133.104,41.55554,63.80341333,50.0383087,78.42575512
714.3037,10.00187,96.17112,56.12004,54.09768,35.20750277,65.08135426,4.58108,142.08393,38.12061,61.59520667,58.53802728,95.03666023
715.37133,12.60487,104.39587,56.10788,57.70287,37.490487,64.97161579,-4.09975,153.79133,36.24738,61.97965333,66.97766147,108.0639498
716.43876,16.96239,110.60741,68.10445,65.22475,38.28460915,58.69644445,-1.39486,154.96552,36.06317,63.21127667,66.65786715,105.4524931
717.506,22.54725,104.38631,70.32607,65.75321,33.56676155,51.04961652,-2.78205,148.03613,36.99058,60.74822,63.8218873,105.0596829
718.57306,29.04061,90.68832,59.51754,59.74882,25.16810357,42.12318096,-2.0193,143.64404,38.30828,59.97767333,61.40914216,102.3866695
