curated_path,curated_column_index,curated_column_name,master_source,master_path,master_column_index,master_column_name,points,axis_max_abs_difference,intensity_max_abs_difference,name_token_similarity,axis_match_1e-5,preferred_original_tree,path_length,curated_group,master_date,master_setting,curated_concentration_M,master_concentration_M,concentration_agrees
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S1.csv,1,1,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-15,1e-15,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S1.csv,2,2,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-15,1e-15,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S1.csv,3,3,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-15,1e-15,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S1.csv,4,4,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-15,1e-15,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S1.csv,5,5,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-15,1e-15,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv,1,1,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-15,1e-15,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv,2,2,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-15,1e-15,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv,3,3,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-15,1e-15,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv,4,4,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-15,1e-15,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1fM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv,5,5,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-15,1e-15,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep1_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv,1,1,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep1_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv,2,2,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep1_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv,3,3,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep1_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv,4,4,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv,5,5,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv,1,1,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv,2,2,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv,3,3,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv,4,4,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv,5,5,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv,1,1,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,500_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv,2,2,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,500_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv,3,3,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,500_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv,4,4,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,500_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv,5,5,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,500_5_5_L,0.001,0.001,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep1_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,1,1,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep1_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,2,2,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep1_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,3,3,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep1_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,4,4,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,5,5,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,1,1,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,2,2,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,3,3,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,4,4,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,5,5,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,2,2,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,2,2,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,3,3,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,4,4,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,5,5,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,69,Calibration curve,03-07-24,750_5_5_L,1e-09,1e-09,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep1_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,1,1,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep1_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,2,2,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep1_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,3,3,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep1_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,4,4,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S3.csv,5,5,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv,1,1,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv,2,2,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv,3,3,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv,4,4,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S2.csv,5,5,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv,1,1,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv,2,2,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv,3,3,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv,4,4,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-12M_750_5_5_L_S1.csv,5,5,512,4.998398708266905e-07,0.0,0.0526315789473684,True,True,70,Calibration curve,03-07-24,750_5_5_L,1e-12,1e-12,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep1_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,1,1,512,1.2621629626198685,0.0,0.0526315789473684,False,True,69,Calibration curve,03-07-24,750_5_5_H,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep1_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,2,2,512,1.2621629626198685,0.0,0.0526315789473684,False,True,69,Calibration curve,03-07-24,750_5_5_H,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep1_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,3,3,512,1.2621629626198685,0.0,0.0526315789473684,False,True,69,Calibration curve,03-07-24,750_5_5_H,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep1_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,4,4,512,1.2621629626198685,0.0,0.0526315789473684,False,True,69,Calibration curve,03-07-24,750_5_5_H,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S1.csv,5,5,512,1.2621629626198685,0.0,0.0526315789473684,False,True,69,Calibration curve,03-07-24,750_5_5_H,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,1,1,512,0.3993705685700206,0.0,0.0555555555555555,False,True,69,Calibration curve,24-09-24,750_5_5_M,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,2,2,512,0.3993705685700206,0.0,0.0555555555555555,False,True,69,Calibration curve,24-09-24,750_5_5_M,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,3,3,512,0.3993705685700206,0.0,0.0555555555555555,False,True,69,Calibration curve,24-09-24,750_5_5_M,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,4,4,512,0.3993705685700206,0.0,0.0555555555555555,False,True,69,Calibration curve,24-09-24,750_5_5_M,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S1.csv,5,5,512,0.3993705685700206,0.0,0.0555555555555555,False,True,69,Calibration curve,24-09-24,750_5_5_M,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,1,1,512,1.2621629626198685,0.0,0.0526315789473684,False,True,69,Calibration curve,03-07-24,750_5_5_H,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,2,2,512,1.2621629626198685,0.0,0.0526315789473684,False,True,69,Calibration curve,03-07-24,750_5_5_H,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,3,3,512,1.2621629626198685,0.0,0.0526315789473684,False,True,69,Calibration curve,03-07-24,750_5_5_H,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,4,4,512,1.2621629626198685,0.0,0.0526315789473684,False,True,69,Calibration curve,03-07-24,750_5_5_H,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-6M_750_5_5_H_S2.csv,5,5,512,1.2621629626198685,0.0,0.0526315789473684,False,True,69,Calibration curve,03-07-24,750_5_5_H,1e-06,1e-06,True
Raman_spectra_data/Calibration curve/Original spectra/blank_rep1_acc1.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,1,1,512,4.99989937452483e-07,0.0,0.0625,True,True,46,Calibration curve,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Calibration curve/Original spectra/blank_rep1_acc2.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,2,2,512,4.99989937452483e-07,0.0,0.0625,True,True,46,Calibration curve,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Calibration curve/Original spectra/blank_rep1_acc3.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,3,3,512,4.99989937452483e-07,0.0,0.0625,True,True,46,Calibration curve,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Calibration curve/Original spectra/blank_rep1_acc4.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,4,4,512,4.99989937452483e-07,0.0,0.0625,True,True,46,Calibration curve,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Calibration curve/Original spectra/blank_rep1_acc5.csv,1,Intensity,master_portable,Test HS/25-09-24/Blank/AAB_Blank_750_5_5_H.csv,5,5,512,4.99989937452483e-07,0.0,0.0625,True,True,46,Calibration curve,25-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Calibration curve/Original spectra/blank_rep2_acc1.csv,1,Intensity,master_portable,Test HS/30-09-24/Blank/AAB_Blank_750_5_5_H.csv,1,1,512,0.0535730875099034,0.0,0.0625,False,True,46,Calibration curve,30-09-24,750_5_5_H,0.0,0.0,True
Raman_spectra_data/Calibration curve/Original spectra/blank_rep2_acc2.csv,1,Intensity,master_portable,Test HS/30-09-24/Blank/AAB_Blank_750_5_5_H.csv,2,2,512,0.0535730875099034,0.0,0.0625,False,True,46,Calibration curve,30-09-24,750_5_5_H,0.0,0.0,True
